0,1,2,3,4,5
-0.1920698406511678,0.1160460163252337,-0.2962713033622432,-0.2906711804881223,-0.959318195587211,-0.06204687127325984
-0.0843582192874959,-0.8118839733103697,0.7187322359343307,0.24444226929237875,-0.06759465905968862,2.2752448150006384
-0.03357988350176487,0.5712569546370391,-0.499272011221558,-0.2159346651556501,-0.8593491892500448,-0.5934784939066567
-0.19149281410814814,-0.4792298260825118,0.5157315280750159,0.45669397283659985,-0.6514136560687391,-0.3139101995355333
-0.1920698406511678,-0.3625090726692284,-0.499272011221558,-0.15315599227637344,0.1653331257059086,-0.9570012310318713
-0.1920698406511678,1.0381399682901729,-0.499272011221558,0.08301139617423876,-0.1595661448898815,0.0428961821693541
5.825355292138967,-0.10572341516000483,-0.499272011221558,1.2787956414937942,-0.7513826624059053,0.13440652477131373
0.06739976152667754,-0.5959505794957952,-0.499272011221558,-0.6523959146972879,1.3569636812449297,-0.7261265134581206
-0.13167439581510892,-0.012346812429378073,-0.499272011221558,0.5194726457158765,-0.8593491892500448,1.9184384332957507
0.08528758436028734,-0.7593596342743921,-0.499272011221558,0.28181052695861486,0.023377136707132623,0.917701475666984
-0.1920698406511678,-0.315820771303915,-0.499272011221558,-0.017135534371274002,-0.7933696450675152,-0.7966482453715574
-0.15360140444985643,0.45453620122375565,-0.499272011221558,0.6315774187145848,-0.5924319423298111,-0.1384454141794825
-0.1920698406511678,-1.062833593148929,-0.499272011221558,-0.3654076958205945,0.24030988045878324,0.5608950939620967
0.3253306262564704,-1.062833593148929,-0.499272011221558,-0.6523959146972879,0.24830740096575654,1.3861672662348126
-0.1920698406511678,-1.062833593148929,0.9217329437936455,0.8303765494989609,1.1400309374932789,1.1972697700381074
-0.1920698406511678,0.804698461463606,1.5307350673715898,-0.5896172418180112,-0.07659186963003356,0.42824707441063276
-0.1920698406511678,1.248237324434083,0.10973011235638633,-0.3773655382737901,-0.7843724344971702,-0.2786493335788149
-0.14494600630456136,-0.3625090726692284,1.5307350673715898,0.2833052572652643,0.21531762887449168,-0.6984215473492706
-0.1920698406511678,-1.062833593148929,-0.499272011221558,-0.4655546263661073,-0.9093336924186279,-0.8176368560600802
-0.1920698406511678,-0.5025739767651685,0.9217329437936455,-0.44014421115306673,0.7571496432219326,-1.0409556737859624
0.040279514004753006,0.10437394098390536,2.9517400223867933,0.08301139617423876,1.2899844469990283,-0.5515012725296111
-0.1920698406511678,0.6879777080503225,-0.499272011221558,-0.4147337959400262,-0.7593801829128787,-0.6984215473492706
0.05028130741709397,-1.062833593148929,0.7187322359343307,1.6898464758223914,0.6401859058074479,1.3584623001259626
-0.18995407666009567,-0.3625090726692284,-0.2962713033622432,0.25789484205222374,1.9397829881906083,-0.3483315210647104
-0.1920698406511678,-0.2166081309026241,0.10973011235638633,-0.514880726485539,0.3402788867959494,0.806042066804043
-0.1920698406511678,-0.4792298260825118,-0.09327059550292845,-0.2159346651556501,-0.8423544581727266,-1.321363512584627
-0.1920698406511678,-1.062833593148929,1.327734359512275,0.8797026496183926,1.6398759691791098,1.2954964680603942
-0.1920698406511678,-1.062833593148929,2.9517400223867933,3.8198371627978496,2.739535038887938,2.099780029644587
-0.1920698406511678,-1.062833593148929,0.10973011235638633,1.4282686721587385,0.7401549121446142,2.170301761558024
1.7313519694144017,1.8551852421831567,0.7187322359343307,0.8303765494989609,-0.7513826624059053,0.8824406097102656
-0.1920698406511678,-0.08237926447734814,0.5157315280750159,0.8423343919521564,1.9977650118661647,-0.19469489082472372
-0.1920698406511678,-1.062833593148929,1.1247336516529602,1.715256891035432,0.9980749484945027,0.8757242542899385
0.7696410643816171,-1.062833593148929,2.5457386066681638,1.6031521180367236,0.5572116305476,1.5053825749456222
0.5772988833750601,-1.062833593148929,-0.499272011221558,0.8303765494989609,0.06536411936874241,0.4349634298309599
-0.0843582192874959,-1.062833593148929,0.5157315280750159,-0.5402911416985795,1.190015440661862,-0.7546710239945118
-0.18533786431593832,1.4700067559193215,1.7337357752309046,-0.06646163449070568,-0.6594111765757125,-0.3139101995355333
-0.054929865593492694,2.339576368848283,1.9367364830902194,-0.11578773461013735,-0.6424164454983942,-0.362603776332906
-0.08608929891655492,0.6879777080503225,-0.09327059550292845,-0.514880726485539,1.3899534533361944,-0.7194101580377934
-0.09589875014788933,0.45453620122375565,-0.09327059550292845,-0.5896172418180112,-0.8423544581727266,-0.32062655495586045
-0.13436718634920072,-0.8877524630290039,1.7337357752309046,3.6449537169198645,0.9230981937416282,1.931871144136405
-0.14956221864871871,-1.062833593148929,1.9367364830902194,0.6809035188340165,0.8741133806364169,0.2183609675254049
0.2470473585868017,-1.062833593148929,1.7337357752309046,0.9305234800444737,2.0397519945277747,-0.22239985693357367
-0.1728356225505121,0.33781544781047224,-0.2962713033622432,-0.44014421115306673,-0.6764059076530307,-0.1594340248680053
-0.1920698406511678,-0.654310956202437,0.7187322359343307,1.914056021819808,1.8228192507761238,0.6725545028250377
-0.18918470793606945,-1.062833593148929,7.620756303151033,7.8556089907513496,4.638946159294096,2.086347318803933
