0,1,2,3
-0.37880112920880904,0.3228660724191117,-0.4294215149188484,-0.33117456805769474
-0.6931686220262055,0.011952905268486398,1.5490790088183648,-0.41189558717820735
-0.19215567056940136,0.5446017066486062,-0.7575914274557178,-0.057636861842731195
0.47791867609476574,-0.07451257609965053,-0.02656116714545917,-0.45919791521920866
0.027526170596323448,-0.6795074456799455,-0.5441860408151886,-0.06488225777921888
-0.3203586509292414,0.9293467348170033,-0.16740339926536127,-0.045244136542652864
-0.8805777989451499,0.35377841552620853,0.37235818439928214,5.296392732618327
0.030119793670089347,-1.3863530871574645,-0.3102003247408504,0.4447992529395447
-1.5959102662246905,0.8455898836803174,1.0729216258642091,-0.3964390746036652
-1.057887182422165,-0.41101261767673625,0.7283635643472612,-0.00750355085522252
-0.20320681306467944,-0.22496458705630945,-0.6333281600450853,-0.2961139651626941
-0.3701169098315968,0.6889013223601262,-0.047252537519995697,-0.19941538817507157
-0.8952776351004136,-0.99746817520822,0.346046618079534,-0.19640500040661396
-1.3704413597379574,-0.8938010233964175,0.6839680150904526,0.2680731176506784
0.25472689467787113,-0.7076879388954982,1.540193615117761,-0.268825498163558
1.2674904402450922,0.8090764426140616,-0.05101719363511416,-0.2778226375917377
0.31778870884119614,1.1888830679748281,-0.6921713595287718,-0.19251530922754004
1.7595784539059103,-0.3238408965171083,-0.05993537223612988,-0.2945904999631754
-0.35249264356856497,-0.9446921029347796,-0.7552134113231402,-0.3804445910912668
1.427596845474101,-0.9682472705379777,-0.4569262438385452,-0.09505308768619489
3.2109642823360853,-0.1938470287199273,0.21828879882538682,0.01350930870529614
-0.10130691108326861,0.5343076716092985,-0.8954527652475671,-0.15329398389462007
-0.07426957449075226,-0.2876332176572361,1.8688546720860633,-0.19095882190462263
0.196681744478372,-1.0345694859408203,0.42214540284903085,0.2618299324643031
-0.32286108730791613,-0.23545212662889278,0.3559265998379349,-0.15322943352217447
0.4033065348909757,-0.48564480120534337,-0.9764375196325995,-0.33518180074609577
0.6560370078847901,-0.8092204071113046,1.7654308919017938,-0.21153722894104532
2.005724195934427,-0.06375969099158801,3.876950000427974,-0.3782507691900428
-1.0452048967797907,-0.25241377927817554,2.1997266834265528,-0.3507454551640769
0.318336774368275,2.303347524562526,0.42696329201709354,1.4938591871379818
0.932855189819588,-0.5451240198916161,0.7897458393722513,0.1634619153574163
0.6241680365419429,-0.47737952043074783,1.7234220328980798,-0.3628853590585741
1.4586772680620619,-0.0882592162837664,2.008977395088758,0.2466816813221227
-0.8427625461767895,-0.6649161999606628,0.7456355896125718,0.4242493208665615
0.8756251446110506,-1.5993231300823472,-0.17720750054449616,0.08120315992973152
1.883188846178773,1.5648980497073233,-0.4711558091230517,-0.3452277038404501
2.231719393218269,2.290479911353106,-0.635997878796214,-0.136552509494746
0.6251121664947921,-0.22366520065268766,-0.4047320805911584,0.39777463587511824
0.002325595560037023,0.44499581694253076,-0.7164804548003348,-0.16684872590858385
0.7067752843783474,0.523826696375815,3.157272101295097,-0.5531034494414371
1.6489884736940492,-0.7895229951533,0.9248700672954548,-0.3509870080159651
1.8845896754096423,-1.2710618045249162,1.0487454566702163,0.3238041353986951
-0.2505785748014804,0.3475277809592414,-0.5150878994076776,-0.20820128028010745
0.5750977870534323,-0.45672338147472435,1.8054816428242633,-0.07892632180192713
6.738732481719738,0.790642766157648,6.401574787939954,-0.7502522892708815
0.4562916952742919,-0.38467794094073055,1.5065893307614695,-0.48174359566474584
3.512066716937636,1.9736840388123682,0.07808846603950693,-0.40687151254620174
0.24973352934809204,0.9908150283217582,0.39230774801001356,-0.14022524235970707
-0.9502036529706902,0.6569903879225117,0.41874385328336355,-0.3154412281744985
-0.34270312211548154,-0.47562326085418594,-0.7897864904856953,-0.29421406870080247
-0.0461059382715485,1.5717418406675356,-0.9651742383507064,-0.05936173554870369
-0.2326427636244238,0.5631874457353964,-0.6279365533399055,-0.19579149346277402
-0.6674387581055579,1.1484579323162183,-0.3766876541335937,0.9673946711420697
-0.6460016073222127,0.29043321751987766,-0.32407308556290293,-0.12619306423928608
-0.7359281340068322,-0.35117815734254965,0.8470538733748745,-0.4332956757667038
0.1088447317974416,-0.9148129865971325,-0.25401026128072335,0.2934938567948383
-0.42800668478636494,-0.9465802439992776,-0.7792927279220058,-0.3872889074791805
-0.9932095956388017,1.4240292324095871,0.6059951213818726,-0.3330688810337474
-0.06549801318561581,2.9593286531929124,0.11569094824123792,0.14106177018808522
0.9504565608496677,0.32871362961507106,1.1686904001361835,-0.663500368853757
-0.585423704120278,0.021010298009767597,1.4362360729632042,0.039527828896664674
1.6553702055834145,-0.275361469682208,0.6855368567452506,0.342843373290711
0.04680506192085149,-0.4497234440100111,-0.5893301188714954,-0.3004692192366622
-0.07397613277212524,-0.92114224836206,-0.6603191903521208,-0.3886737354969254
-0.09316014491008938,-0.2258595948418061,0.04766704653805743,-0.22863861604598354
-0.6077983953588768,1.6372401298306707,-0.5427440187394834,9.023232210272528
1.0796989536468624,-0.394153960058739,0.276524282043346,-0.6206779033323379
0.152743681790535,0.3626484526482575,-0.8496548121989527,2.464699121264077
1.3149846826981042,-0.8525073640566049,-0.4452536227690112,0.3215213482489398
0.5567496530151588,0.20944297637875647,0.762476507375594,1.096030683023565
-0.16966731003029054,0.9108383234940066,-0.1586539582840969,0.1712277410363061
0.15163405162484234,4.948553396078679,1.0731593582481302,0.1884020199007236
-0.8420672634833272,2.2800315326082483,1.2806014913717254,-0.38389329283245566
-0.9962032806015119,-0.09204150665104086,0.6462934294087999,-0.0831827572258315
0.20063167386694616,-0.5342803782391012,-0.7325027402036244,-0.05562866851264013
-0.2770825396348584,1.014176139365172,-0.3346449847225882,0.15976663127147558
-0.06944030862135504,-0.23327826332351034,-1.0176015497969024,-0.2438853222559246
0.06474205589438402,0.0477020489071366,-0.6254654274619393,-0.2708877187053568
0.10528292626397541,-0.9630751987439446,-0.4894814014452773,0.15840785627247994
-0.7118640676852559,-1.286700313966175,1.3127564868253725,0.4059174033872201
-0.20349672172031216,1.018246382869486,-0.5699467353872674,-0.12558730077071267
-0.8804618403482402,0.7949089447128708,-0.19825539957715532,-0.2477002744945814
-0.39385434850880563,0.11375272905483827,-0.684561262676805,-0.24882034933086203
-0.5947974190996373,0.8338378632952647,0.4709625672772681,-0.16761832313184724
-0.23853962193142156,0.1938286803534149,-0.210228262945124,-0.24200497165721513
-0.5236715932975139,0.21612953497064838,-0.14112787462925397,-0.08437932044933329
-1.4427160523501394,-0.04666718791072029,0.41950203643341,-0.360098195179718
-1.6037441578822842,-0.11493129571998162,2.2456465679199513,0.006979506018282129
-0.166102396741795,-1.2519849990873153,0.30991143407564004,0.3595670840881391
-1.3844986906020404,1.2823205395284185,1.715530946299997,-0.4729563895568199
-0.6134181770373166,-0.8292697694557564,-0.2579079271612388,-0.32843759603283235
